"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2016-07-03,137,"轻度污染",83,108,8,1,43,200,356
2016-07-04,173,"中度污染",131,110,5,1.2,32,216,365
2016-07-05,161,"中度污染",96,104,5,1,30,226,364
2016-07-06,155,"中度污染",74,106,5,0.9,35,220,358
2016-07-07,177,"中度污染",110,125,8,1.2,33,242,365
2016-07-08,146,"轻度污染",91,104,5,1.2,34,210,363
2016-07-09,143,"轻度污染",83,93,4,0.8,32,207,364
2016-07-10,137,"轻度污染",91,86,4,0.8,28,200,365
2016-07-11,129,"轻度污染",86,98,7,0.7,29,191,358
2016-07-12,52,"良",29,54,4,0.6,29,94,152
2016-07-13,112,"轻度污染",20,43,3,0.5,32,173,351
2016-07-14,80,"良",35,0,4,0.8,42,135,298
2016-07-15,52,"良",36,40,2,0.7,30,77,181
2016-07-16,54,"良",38,53,3,0.8,40,82,159
2016-07-17,154,"中度污染",79,97,3,1.1,42,219,360
2016-07-18,139,"轻度污染",106,130,4,1.3,52,137,357
2016-07-19,133,"轻度污染",101,0,2,1.3,44,53,360
2016-07-20,48,"优",33,7,2,0.7,18,57,176
2016-07-21,40,"优",28,39,2,0.8,27,53,91
2016-07-22,100,"良",75,81,2,1.1,32,154,332
2016-07-23,158,"中度污染",120,174,2,1.2,34,180,363
2016-07-24,131,"轻度污染",73,118,3,0.9,34,194,349
2016-07-25,57,"良",40,38,3,0.8,29,108,140
2016-07-26,93,"良",21,48,3,0.6,24,151,287
2016-07-27,168,"中度污染",47,0,2,0.7,35,233,366
2016-07-28,128,"轻度污染",50,81,2,0.7,31,190,341
2016-07-29,158,"中度污染",120,139,2,1.3,30,217,362
2016-07-30,170,"中度污染",129,48,2,1.6,32,87,364
2016-07-31,77,"良",56,82,2,1,32,102,244
2016-08-01,109,"轻度污染",71,100,3,1.3,30,169,346
2016-08-02,96,"良",49,58,2,1,31,155,342
2016-08-03,153,"中度污染",59,80,3,1,35,218,363
2016-08-04,155,"中度污染",101,114,2,1.4,33,220,363
2016-08-05,103,"轻度污染",66,88,3,0.8,29,163,341
2016-08-06,129,"轻度污染",98,96,2,1,32,162,359
2016-08-07,69,"良",20,34,2,0.6,19,122,281
2016-08-08,95,"良",32,48,3,0.8,26,154,342
2016-08-09,135,"轻度污染",46,70,6,1.2,37,198,364
2016-08-10,112,"轻度污染",84,97,3,0.9,27,158,359
2016-08-11,114,"轻度污染",86,100,3,0.9,29,156,362
2016-08-12,79,"良",58,73,4,0.9,38,72,300
2016-08-13,50,"优",22,35,3,0.7,40,45,146
2016-08-14,104,"轻度污染",22,48,3,0.6,38,164,352
2016-08-15,45,"优",20,42,2,0.6,29,89,111
2016-08-16,96,"良",24,41,2,0.6,32,155,320
2016-08-17,87,"良",64,0,3,1,58,47,285
2016-08-18,99,"良",74,0,2,1.6,42,43,314
2016-08-19,67,"良",19,42,2,0.9,25,120,239
2016-08-20,134,"轻度污染",54,70,2,1,38,197,359
2016-08-21,179,"中度污染",54,74,3,1,40,244,367
2016-08-22,103,"轻度污染",50,66,4,0.9,32,163,332
2016-08-23,95,"良",71,91,6,0.9,42,135,291
2016-08-24,109,"轻度污染",82,110,3,1.1,48,133,295
2016-08-25,34,"优",17,23,2,0.4,24,67,25
2016-08-26,45,"优",11,29,2,0.4,33,90,99
2016-08-27,48,"优",15,39,3,0.4,38,81,91
2016-08-28,46,"优",12,32,2,0.3,34,92,57
2016-08-29,66,"良",19,47,3,0.5,45,119,154
2016-08-30,109,"轻度污染",30,65,3,0.6,48,169,299
2016-08-31,50,"优",16,37,3,0.5,40,88,88
2016-09-01,39,"优",8,31,3,0.3,31,72,81
2016-09-02,39,"优",12,34,2,0.4,31,56,43
2016-09-03,86,"良",21,45,2,0.5,35,143,239
2016-09-04,106,"轻度污染",79,0,5,1,44,166,294
2016-09-05,54,"良",28,58,2,0.5,33,94,112
2016-09-06,0,"",0,0,0,0,0,0,2
2016-09-07,87,"良",40,65,5,0.7,41,144,310
2016-09-08,55,"良",23,46,2,0.6,44,105,107
2016-09-09,53,"良",18,39,3,0.5,42,68,120
2016-09-10,54,"良",17,44,3,0.5,43,92,146
2016-09-11,65,"良",32,48,2,0.8,29,117,215
2016-09-12,72,"良",34,51,2,0.8,38,126,211
2016-09-13,118,"轻度污染",89,98,3,1.1,53,137,342
2016-09-14,130,"轻度污染",99,102,4,1.1,50,174,345
2016-09-15,111,"轻度污染",79,100,4,0.9,42,172,336
2016-09-16,172,"中度污染",130,125,4,1.1,39,187,364
2016-09-17,57,"良",40,0,2,0.8,37,49,191
2016-09-18,42,"优",23,22,2,0.6,33,18,64
2016-09-19,44,"优",12,29,2,0.4,35,74,47
2016-09-20,59,"良",21,44,3,0.5,47,95,126
2016-09-21,97,"良",68,117,5,1,77,44,289
2016-09-22,137,"轻度污染",104,129,7,1.1,59,113,343
2016-09-23,168,"中度污染",127,172,3,1.2,49,182,363
2016-09-24,156,"中度污染",119,203,4,1.1,54,174,357
2016-09-25,211,"重度污染",161,193,4,1.5,49,96,364
2016-09-26,80,"良",59,109,2,1.2,46,61,231
2016-09-27,33,"优",23,29,2,0.6,24,59,36
2016-09-28,50,"优",16,38,3,0.4,40,58,192
2016-09-29,75,"良",53,90,5,0.7,60,95,311
2016-09-30,135,"轻度污染",103,138,7,0.9,76,145,353
2016-10-01,220,"重度污染",170,202,11,1.3,86,118,363
2016-10-02,233,"重度污染",183,201,6,1.4,72,132,361
2016-10-03,159,"中度污染",121,140,3,1.1,58,132,352
2016-10-04,47,"优",31,44,3,1.1,37,34,79
2016-10-05,83,"良",61,91,2,1.2,42,57,295
2016-10-06,95,"良",71,0,4,1.6,48,11,330
2016-10-07,55,"良",39,17,2,1.6,43,15,172
2016-10-08,33,"优",13,29,2,0.5,26,60,44
2016-10-09,67,"良",33,64,4,0.7,53,33,265
2016-10-10,122,"轻度污染",92,127,10,1.2,79,31,362
2016-10-11,149,"轻度污染",114,130,8,1.4,65,62,364
2016-10-12,107,"轻度污染",80,102,6,1.2,64,51,325
2016-10-13,206,"重度污染",156,189,5,1.6,75,78,362
2016-10-14,292,"重度污染",242,258,6,2,93,73,367
2016-10-15,236,"重度污染",186,226,4,1.9,88,4,366
2016-10-16,153,"中度污染",117,137,3,1,58,55,365
2016-10-17,85,"良",63,101,2,0.9,53,61,293
2016-10-18,160,"中度污染",122,158,6,1.8,72,10,355
2016-10-19,278,"重度污染",228,228,5,2.3,83,38,365
2016-10-20,115,"轻度污染",87,0,6,1.4,54,27,338
2016-10-21,60,"良",43,0,2,0.8,39,33,257
2016-10-22,38,"优",15,25,2,0.6,30,36,118
2016-10-23,55,"良",28,52,4,0.6,44,38,261
2016-10-24,87,"良",64,113,3,1.2,58,4,338
2016-10-25,133,"轻度污染",101,135,3,1.5,74,8,356
2016-10-26,69,"良",42,88,4,0.8,50,46,274
2016-10-27,63,"良",30,66,5,1,50,11,271
2016-10-28,38,"优",11,29,2,0.4,30,58,100
2016-10-29,59,"良",26,62,4,0.6,47,42,264
2016-10-30,66,"良",44,81,5,0.8,42,54,272
2016-10-31,29,"优",9,25,4,0.3,19,57,13
2016-11-01,69,"良",45,74,9,0.7,55,37,262
2016-11-02,140,"轻度污染",107,149,10,1.5,82,23,341
2016-11-03,243,"重度污染",193,241,9,2.6,104,11,363
2016-11-04,292,"重度污染",242,271,6,3.4,119,12,359
2016-11-05,230,"重度污染",180,203,5,3.1,95,36,343
2016-11-06,95,"良",71,97,10,1.2,56,40,156
2016-11-07,53,"良",37,43,3,0.8,39,50,77
2016-11-08,67,"良",39,71,7,0.8,53,36,231
2016-11-09,208,"重度污染",158,194,14,2.5,86,5,365
2016-11-10,199,"中度污染",149,178,8,1.8,70,15,353
2016-11-11,110,"轻度污染",83,124,7,1.7,65,16,316
2016-11-12,100,"良",75,124,10,1.5,66,28,267
2016-11-13,132,"轻度污染",100,165,11,2.3,72,4,291
2016-11-14,62,"良",39,73,4,0.9,35,61,90
2016-11-15,79,"良",45,84,13,1.5,63,23,174
2016-11-16,132,"轻度污染",100,147,16,2.2,80,21,309
2016-11-17,149,"轻度污染",114,165,22,2.5,70,6,312
2016-11-18,242,"重度污染",192,280,19,3.7,87,3,347
2016-11-19,165,"中度污染",125,133,9,1.8,65,49,338
2016-11-20,70,"良",51,0,4,1.1,41,25,207
2016-11-21,30,"优",10,21,3,0.4,15,60,8
2016-11-22,28,"优",8,21,4,0.4,21,55,21
2016-11-23,44,"优",19,33,8,0.6,35,43,150
2016-11-24,102,"轻度污染",76,107,18,1.5,70,25,307
2016-11-25,214,"重度污染",164,205,24,2.6,97,8,353
2016-11-26,315,"严重污染",265,361,22,3.5,117,13,367
2016-11-27,68,"良",49,80,7,0.9,45,58,119
2016-11-28,97,"良",63,101,18,1.7,77,16,220
2016-11-29,129,"轻度污染",98,146,26,2.6,81,4,297
2016-11-30,117,"轻度污染",88,128,15,2.1,67,53,277
2016-12-01,60,"良",33,56,9,0.8,48,57,104
2016-12-02,129,"轻度污染",98,131,19,2.1,85,17,266
2016-12-03,259,"重度污染",209,272,24,3.4,113,10,358
2016-12-04,302,"严重污染",252,284,18,3.6,104,17,358
2016-12-05,60,"良",43,50,8,1,43,61,76
2016-12-06,112,"轻度污染",84,128,21,2.3,92,11,259
2016-12-07,170,"中度污染",129,169,23,2.7,100,15,322
2016-12-08,114,"轻度污染",86,119,11,1.7,53,66,182
2016-12-09,54,"良",25,45,9,0.8,43,48,43
2016-12-10,80,"良",49,74,14,1.4,64,24,147
2016-12-11,219,"重度污染",169,204,35,3.5,101,8,356
2016-12-12,271,"重度污染",221,240,39,3,103,15,360
2016-12-13,68,"良",49,32,9,1.2,50,43,145
2016-12-14,58,"良",28,51,11,0.8,46,43,161
2016-12-15,54,"良",27,53,10,0.9,43,59,91
2016-12-16,149,"轻度污染",114,149,22,2.2,92,14,293
2016-12-17,246,"重度污染",196,224,32,3.3,104,11,353
2016-12-18,271,"重度污染",221,239,25,3.5,102,14,338
2016-12-19,273,"重度污染",223,253,22,4.1,111,14,312
2016-12-20,418,"严重污染",376,415,8,8,135,6,347
2016-12-21,431,"严重污染",396,415,12,8,155,9,364
2016-12-22,79,"良",58,57,6,1.3,35,59,195
2016-12-23,62,"良",34,65,9,0.8,49,39,100
2016-12-24,160,"中度污染",122,152,26,2.7,90,10,346
2016-12-25,195,"中度污染",146,168,30,2.8,96,5,355
2016-12-26,59,"良",41,45,15,0.9,47,50,197
2016-12-27,59,"良",42,63,9,0.9,45,51,170
2016-12-28,87,"良",64,64,10,1.1,42,45,241
2016-12-29,88,"良",65,94,12,1.1,53,31,199
2016-12-30,262,"重度污染",212,255,19,3.3,100,8,358
2016-12-31,351,"严重污染",301,356,21,4.6,129,8,357
2017-01-01,470,"严重污染",454,516,8,6.7,141,6,365
2017-01-02,248,"重度污染",198,332,13,3.8,102,38,324
2017-01-03,348,"严重污染",298,386,17,5.9,144,17,356
2017-01-04,389,"严重污染",339,435,18,7.4,150,13,361
2017-01-05,270,"重度污染",220,303,16,5.3,109,11,348
2017-01-06,248,"重度污染",198,199,25,4.3,108,14,352
2017-01-07,216,"重度污染",166,171,18,3.3,82,10,330
2017-01-08,54,"良",34,58,10,0.9,34,55,91
2017-01-09,62,"良",36,74,7,0.8,39,49,135
2017-01-10,45,"优",25,45,8,0.7,36,61,58
2017-01-11,94,"良",57,83,19,1.6,75,18,253
2017-01-12,62,"良",41,61,12,0.9,49,48,152
2017-01-13,34,"优",8,22,5,0.4,22,68,29
2017-01-14,57,"良",20,42,11,0.9,45,50,138
2017-01-15,73,"良",53,71,11,1,50,31,201
2017-01-16,123,"轻度污染",93,106,18,1.7,67,8,283
2017-01-17,178,"中度污染",134,153,21,2.1,73,19,310
2017-01-18,64,"良",38,60,10,0.8,51,38,112
2017-01-19,69,"良",44,87,14,1.2,37,67,125
2017-01-20,45,"优",25,41,9,0.8,36,59,60
2017-01-21,46,"优",24,46,9,0.7,29,72,24
2017-01-22,53,"良",25,37,12,0.8,42,50,64
2017-01-23,62,"良",36,51,14,1,49,44,100
2017-01-24,118,"轻度污染",89,107,29,2.1,76,28,246
2017-01-25,228,"重度污染",178,185,39,3.3,94,29,314
2017-01-26,202,"重度污染",152,113,26,2.5,61,70,306
2017-01-27,104,"轻度污染",78,133,25,0.8,31,76,204
2017-01-28,395,"严重污染",345,423,84,2.7,71,26,357
2017-01-29,56,"良",30,61,9,0.6,15,71,86
2017-01-30,43,"优",29,43,11,0.6,22,72,63
2017-01-31,102,"轻度污染",76,82,27,1.3,42,60,313
2017-02-01,55,"良",38,59,16,0.6,28,67,124
2017-02-02,108,"轻度污染",81,105,30,1.6,63,50,258
2017-02-03,216,"重度污染",166,196,45,2.7,87,49,341
2017-02-04,295,"重度污染",245,300,49,3.2,93,55,359
2017-02-05,43,"优",12,18,7,0.5,25,85,32
2017-02-06,38,"优",15,28,8,0.5,30,70,20
2017-02-07,107,"轻度污染",80,98,21,1.6,62,37,329
2017-02-08,42,"优",29,41,7,0.7,25,80,311
2017-02-09,41,"优",7,22,3,0.3,12,81,32
2017-02-10,43,"优",7,23,3,0.3,17,85,10
2017-02-11,73,"良",53,73,21,0.9,49,75,5
2017-02-12,140,"轻度污染",107,138,42,2.4,81,41,304
2017-02-13,113,"轻度污染",85,118,25,2.1,70,67,298
2017-02-14,233,"重度污染",183,184,31,2.9,99,19,287
2017-02-15,282,"重度污染",232,185,38,3.2,110,46,327
2017-02-16,129,"轻度污染",98,41,18,1.3,52,68,329
2017-02-17,49,"优",24,49,8,0.6,32,78,5
2017-02-18,117,"轻度污染",88,124,27,1.7,77,50,175
2017-02-19,124,"轻度污染",94,138,23,1.4,59,84,287
2017-02-20,37,"优",12,34,5,0.5,27,74,15
2017-02-21,83,"良",61,90,15,1.3,58,33,149
2017-02-22,100,"良",75,38,7,1,40,71,267
2017-02-23,43,"优",19,34,7,0.6,34,77,17
2017-02-24,58,"良",25,39,9,0.8,46,75,184
2017-02-25,43,"优",11,23,6,0.5,32,85,15
2017-02-26,68,"良",29,49,10,0.8,54,71,32
2017-02-27,99,"良",66,96,17,1.4,79,52,143
2017-02-28,43,"优",14,29,6,0.5,34,86,117
2017-03-01,47,"优",8,41,3,0.3,13,93,23
2017-03-02,68,"良",40,80,13,0.9,54,68,9
2017-03-03,109,"轻度污染",82,142,23,1.4,68,59,295
2017-03-04,115,"轻度污染",87,111,26,1.6,74,81,86
2017-03-05,42,"优",12,33,4,0.4,19,84,281
2017-03-06,45,"优",16,45,6,0.6,34,80,37
2017-03-07,40,"优",7,24,3,0.3,15,80,11
2017-03-08,45,"优",10,30,3,0.4,24,90,2
2017-03-09,49,"优",13,35,4,0.5,39,82,2
2017-03-10,80,"良",34,66,12,0.8,64,85,94
2017-03-11,66,"良",44,81,15,0.8,48,87,244
2017-03-12,44,"优",7,28,3,0.3,13,87,63
2017-03-13,44,"优",11,30,5,0.4,32,87,32
2017-03-14,54,"良",21,52,8,0.6,43,85,86
2017-03-15,88,"良",65,97,22,1.1,69,76,262
2017-03-16,148,"轻度污染",113,156,25,1.3,87,80,326
2017-03-17,163,"中度污染",124,167,19,1.1,71,77,252
2017-03-18,195,"中度污染",146,179,16,1.2,68,135,333
2017-03-19,272,"重度污染",222,248,33,2,81,145,337
2017-03-20,180,"中度污染",136,196,19,1.4,73,60,335
2017-03-21,115,"轻度污染",87,122,7,0.8,47,98,234
2017-03-22,179,"中度污染",135,174,19,1.3,80,74,307
2017-03-23,159,"中度污染",121,116,6,1.6,59,54,332
2017-03-24,82,"良",60,0,2,1,49,49,310
2017-03-25,49,"优",34,29,3,0.8,35,83,222
2017-03-26,45,"优",12,28,3,0.3,23,90,18
2017-03-27,45,"优",17,37,3,0.4,35,90,9
2017-03-28,82,"良",60,95,9,0.6,51,101,113
2017-03-29,148,"轻度污染",113,140,11,0.9,64,106,271
2017-03-30,114,"轻度污染",86,134,16,1.2,56,82,289
2017-03-31,48,"优",20,48,4,0.4,34,89,257
2017-04-01,69,"良",31,78,7,0.6,55,86,167
2017-04-02,93,"良",68,113,14,1.1,74,96,235
2017-04-03,165,"中度污染",125,172,21,1.2,78,154,290
2017-04-04,163,"中度污染",124,149,19,1.1,60,100,312
2017-04-05,83,"良",61,76,5,0.6,29,128,147
2017-04-06,129,"轻度污染",98,134,6,0.9,45,125,240
2017-04-07,102,"轻度污染",76,123,8,0.8,48,74,313
2017-04-08,104,"轻度污染",78,138,7,1,63,60,319
2017-04-09,87,"良",64,104,7,0.9,47,95,312
2017-04-10,89,"良",66,120,9,0.7,59,91,296
2017-04-11,59,"良",27,68,4,0.4,34,95,317
2017-04-12,71,"良",29,92,5,0.6,52,93,194
2017-04-13,92,"良",54,134,14,1.1,66,76,258
2017-04-14,93,"良",59,136,6,0.9,67,98,301
2017-04-15,71,"良",36,92,5,0.5,52,117,175
2017-04-16,128,"轻度污染",97,178,17,1,72,107,193
2017-04-17,162,"中度污染",123,219,8,0.9,56,94,325
2017-04-18,66,"良",24,82,2,0.3,22,97,98
2017-04-19,89,"良",44,119,7,0.8,71,35,141
2017-04-20,70,"良",37,90,3,0.7,44,89,305
2017-04-21,57,"良",19,63,2,0.3,23,102,117
2017-04-22,87,"良",45,124,8,0.5,44,120,228
2017-04-23,63,"良",24,76,4,0.4,24,113,291
2017-04-24,67,"良",34,84,5,0.5,31,111,303
2017-04-25,41,"优",13,41,3,0.3,26,76,48
2017-04-26,52,"良",14,41,3,0.3,30,102,172
2017-04-27,55,"良",15,50,2,0.3,35,105,140
2017-04-28,63,"良",23,68,3,0.4,39,115,197
2017-04-29,79,"良",40,107,3,0.4,43,124,173
2017-04-30,108,"轻度污染",50,165,5,0.5,44,136,269
2017-05-01,81,"良",39,111,8,0.7,46,121,238
2017-05-02,129,"轻度污染",61,134,10,1,53,191,146
2017-05-03,93,"良",69,118,9,0.8,47,118,323
2017-05-04,500,"严重污染",359,820,2,0.3,23,100,135
2017-05-05,411,"严重污染",172,511,4,0.3,24,89,336
2017-05-06,74,"良",33,97,3,0.4,37,112,114
2017-05-07,82,"良",28,78,5,0.4,41,138,183
2017-05-08,102,"轻度污染",56,114,8,0.6,55,162,231
2017-05-09,100,"良",44,97,7,0.5,26,160,301
2017-05-10,79,"良",39,75,4,0.5,32,134,82
2017-05-11,92,"良",30,134,3,0.3,32,98,202
2017-05-12,109,"轻度污染",45,168,5,0.4,26,142,280
2017-05-13,63,"良",19,76,2,0.3,18,90,173
2017-05-14,68,"良",12,38,2,0.3,16,121,102
2017-05-15,80,"良",22,65,7,0.6,26,136,61
2017-05-16,127,"轻度污染",43,91,10,0.6,31,189,211
2017-05-17,184,"中度污染",63,121,9,0.7,37,249,264
2017-05-18,201,"重度污染",81,147,11,0.8,51,270,312
2017-05-19,185,"中度污染",82,153,9,0.8,40,250,290
2017-05-20,169,"中度污染",57,128,9,0.7,38,234,256
2017-05-21,113,"轻度污染",56,93,15,0.9,27,174,294
2017-05-22,54,"良",37,58,7,1.1,37,52,244
2017-05-23,70,"良",19,40,3,0.4,36,123,161
2017-05-24,82,"良",17,55,4,0.4,46,138,218
2017-05-25,100,"良",21,84,6,0.6,39,160,249
2017-05-26,149,"轻度污染",46,98,9,0.6,51,213,187
2017-05-27,191,"中度污染",69,121,21,1.3,47,256,255
2017-05-28,187,"中度污染",88,140,17,1.4,36,252,333
2017-05-29,70,"良",28,89,8,0.7,26,108,185
2017-05-30,99,"良",42,72,3,0.7,39,158,164
2017-05-31,140,"轻度污染",65,106,4,0.8,45,203,238
